user_name,screen_name,days,first_msg,no_of_msg,bot
oliveainsleyi2012,Ainsley Moore,0.00065906992665,,0,1
2014alissonrocky,Alisson Richardson,0.003040333012188,Wassup everyone!,1,1
keyla215auburn,Keyla Fox,0.003263303055256,,0,1
9alayah22secret,Alayah Nelson,0.003379525920307,:/,1,1
samira223precious,Samira Atkins,0.000547148171398,browsing true man,1,1
semerymissy2016,Emery Robinson,0.000966962683532,Heya everyone!,1,1
nblakelymelon2013,Blakely Rodriguez,0.002968568456946,lets talk,1,1
Rimaash,Rima Ash,1.42631513155721,Zzmb,1,0
pearl86margo8,Margo Lewis,0.000462494470455,,0,1
Juddyjefff007,Judy Jeffrey,0.026965753634771,,0,1
Gray_O3,Gray Lerin,0.260366049174357,,0,1
skateord1e18,Camron Jones,0.013226592711828,,0,1
81blueemerie2,Emerie Mclaughlin,0.000833214391713,very nice,1,1
andersonmiller0147,Anderson Miller,0.262664388106377,,0,1
2004bcreamfrida,Frida Fields,0.001027140258639,let s chat,1,1
DOM_ennic,DOM Ennic,0.045506644958147,,0,1
Tadiox,Thaddaeous Nketiah,0.002589828752809,,0,1
liai2018kookie,Lia Lambert,0.001099555285441,So i m really annoyed nowadays,1,1
milton119,Micheal Omar Milton,0.340192599117204,Hello,2,1
Tadiox,Thaddaeous Nketiah,0.019430305427975,,0,1
BORFamdoge,BORF SMORF,0.00845459388362,Mxbr,2,0
520huggyoctavia,Octavia Thornton,0.001940072280941,omg,1,1
4soft32madalynn,Madalynn Hudson,0.004282143317439,Now i am dang lonely right now,1,1
20sizzlinmadilynn3,Madilynn Craig,0.001628089762396,,0,1
..lennox..,Steven Bendusch,0.004347848403785,,0,1
elianadodo2013f,Eliana Allen,0.001748629918805,,0,1
3marilyncuddles99,Marilyn Reynolds,0.001541293749103,,0,1
annm2016cream,Ann Sullivan,0.003303580529712,anyone would like meet me?,1,1
cuddlesaisha673,Aisha Reid,0.003218512019074,Who wants to chat?,1,1
gabrielahlil2006,Gabriela Yates,0.002258758917451,,0,1
prolicia,James Mary,3.89318617552795,,0,1
nillsagar,sagar shomudro,2.67814623842085,bsah,1,0
mtownbusiness,Johnny Media,1.89599174074001,Ykhj,1,0
raelynn4hunny28,Raelynn Ingram,0.001769573332535,:*,1,1
ikyla2007rainbow,Kyla Robinson,0.001457936355361,anyone truly wants to meet up with me?,1,1
maliah467banana,Maliah Arnold,0.002218690978156,,0,1
rosekate873,Rose Kate,0.11702556644049,,0,1
sashafox94,Mariah Lopez,2.49715366870993,Im 18 female Canada,2,0
panke.99,Pankaja De Silva,0.019603159424883,,1,0
ahmadmo60,Ahmad Mohammed,0.028249190634599,هاي,2,0
nickJaur123,Nick Jaury,0.042331699317804,Dzpe,1,0
carolineenock,Caroline Enock,0.002628347445969,Hi,2,1
jojones32,Jo Jones,0.293847883045673,YWfw,2,0
jabra56,جابر .,1.70481440855949,,0,1
dimplestrinity444,Trinity Black,0.001810279331274,,0,1
toyosi1020,Toyosi Toksy,0.055626306489662,Hello,5,0
2006lizabelladoll,Izabella Brewer,0.002439757958055,Who wants to speak?,1,1
sofian2344,Sofian Fathi,3.77512161317799,Yes ok,2,0
charlieycutie2017,Charlie Morgan,0.003040958670554,anyone would like flirt with me?,1,1
11rocky22,Alok Thakur,0.259722602188035,Hi macaroni,1,1
Lindasmith8444,Linda Smith,0.032325302718414,,0,1
527lyannacerulean,Lyanna Lindsey,0.000474835018869,anyone would like meet with me?,1,1
Lawdzed,Zed Irving,0.005428416472342,Cfda,4,0
Hopespring77,Hope Reńee,0.44938190712421,Utter,2,0
Carlitows97,Carlitow  Cortes,0.061810170075408,,0,1
doodsiecamila2014j,Camila Steele,0.00076458150038,searching a good man,1,1
elmorsali,Youness Elmorsli,0.371947504574502,Hmbp,3,0
dimple1999sariyaha,Sariyah Carlson,0.002240372628525,fantastic,1,1
vpicnic2016keilani,Keilani Vega,0.002919847559598,browsing a good man,1,1
sandrapaul992,Sandra Paul,0.046636137876798,Yes ok,1,1
henry14563,John Henry,0.087769485135321,Hi,1,1
KZ123689,M B,0.899869377301247,Sxbv,2,0
zoe3beige63,Zoe Harris,0.001824090315236,,0,1
Ismail024,Ismail Younus,0.491903018791366,U i s h,3,0
l0zakkkwchuj,mathew Ondrey ,0.014308819362411,I agree,1,1
q2002melodypatricia,Patricia Black,0.005670278613214,anyone would like to talk with me?,1,1
sicholic,James Green,1.84847509004452,,0,1
kinslee2018vgirlie,Kinslee Martin,0.001211509991575,Any one looking a good time?,1,1
Fieleb,Fieleb Fieleb,2.29049069521604,Hi send sex video,1,1
lewislinda864,Lewis Linda,2.72583627016456,,0,1
mirajjoy420,Miraj Joy,0.45541430518583,Cxvv,1,0
kokoyepez,Kokoyepez Kruzz,0.021598058489186,,0,1
munchkin34mariam7,Mariam Roberts,0.004616461834974,lets chat,1,1
692brasseden,Eden Patrick,0.000424628784811,,0,1
mind_ur_bisnes,Mackenzie Nunya,0.01260022515776,Tkad,3,0
Ludwig36,Ludwig Schmied,0.013653902634978,Hi,1,0
Ludwig36,Ludwig Schmied,0.018698970672709,M35 Germany,1,0
37muah8aliana,Aliana Vargas,0.001142772298168,,0,1
fluffyarden388,Arden Sims,0.002231968977937,superior,1,1
73black8paris,Paris Sherman,0.001852033400425,:D,1,1
anbauvarg,Ana Vargas,0.304149406152191,,0,1
jonessmith665,Jones Smiths,0.008202680948156,,0,1
7kehlani69sugary,Kehlani Ferguson,0.003615482264647,lol,1,1
10009549,Sami torino,4.00181080291945,Sami 25,1,0
keithmark7151,Keith Mark,0.00606145714996,,0,1
thejokerherself12,Tipsy Mess,1.86484793045731,18,1,0
omegastar2005johanna,Johanna Patterson,0.000688732197439,,0,1
thiagosp29,Thiago SP,0.959883063388643,,0,1
aomr.t,עומר׳ 🌗,0.046433649278349,B),1,1
darkking27000,Dark King27,1.70317791932159,Xpbf,1,0
bonzaoctane,Talley Hoo,0.170093377020072,Yuer,3,0
pmuncher6954,Charles Thurston,0.006292015496227,,0,1
costajack,Costa Jack,0.01889790667152,,0,1
s2017gwenbells,Gwen May,0.001988000941497,Now i am really lonely now,1,1
pmuncher6954,Charles Thurston,0.022131794859414,,0,1
doc531sage,Sage Barber,0.001302041593525,,0,1
2014wgrinningmiley,Miley Cooper,0.002844236882197,decent,1,1
driller2010,Wilkie Mock,0.649892872298757,Hello,1,1
mylabeach169,Myla Newman,0.003603770352072,omg,1,1
blessingkellie,Blessing Kelly,0.012540423210572,,0,1
stevendaco,Steven Davo,0.039724034437979,,0,1
ahmedashraf4292,Ahmed Ashraf,4.50789512536592,,0,1
54fuchsiaalora5,Alora Hodge,0.001484727048212,Who wishes to talk?,1,1
TomAustria1979,Tom Klein,3.49120835508737,,0,1
leoixca91,Kevin SACALXOT,0.001958142640414,,0,1
selene2006sweetiet,Selene Harrington,0.00149777163234,,0,1
qwertyuiop1736626511,Albert .,0.024466956406832,,0,1
robertyscott,Robert Scott Yepes,1.35343996549646,Hello beautiful,1,1
jada2001cinnamonv,Jada Ortega,0.001520750820637,searching a good man,1,1
elliottbrown369,Elliott Diaz,0.002295757118199,someone wants to meet up with me?,1,1
1kute16maliah,Maliah Fox,0.000721217923694,,0,1
55whitneyturkey6,Whitney Clay,0.001633954644203,Hello everyone!,1,1
Dnich101,Daren Nicholls,0.008462898772624,Hi,2,0
anarchy_outlaw,Stray Dog,1.92856651082083,fphb,2,0
887leannadoll,Leanna Montgomery,0.003510657794498,Now i am really annoyed currently,1,1
douglasdougy,Douglas D,3.2893644666589,v m db,4,0
deathnote096,Death Note,4.00601020720822,,0,0
blueu2010jurnee,Jurnee Hughes,0.003097494001742,Any one seeking some fun?,1,1
denley83,Denley Dor,0.009733185561167,xbd,1,1
Username unavailable,Deb Render,0.00089525649393,important,1,1
loppess,Guilherme Lopes,0.483519443038989,,0,1
Brendacrook,Brenda Crook,1.46008422814861,,0,1
HitMeUp4Fun420,Devlin Rodgers,0.031704507039653,Tewe,2,0
vinii23,Vinícius Almeida,0.108802806613622,,0,1
Yakini0713,Yahkiney Marsh,0.074767917665067,Hi everybody,1,1
434wabbitaurelia,Aurelia Sanders,0.001633024240534,lol,1,1
672prinkylegacy,Legacy Morris,0.005214522897645,Anyone wanting a good time?,1,1
hdr458,Hollis Ramsey,2.50153537715199,,0,1
lil_sucio_,Adam Trueblood,0.001711264923215,Hey 😊,3,0
hshsieo,Sohan Shah,0.546537101511602,,0,1
Guanacko14,German C,4.45826940061593,Urzr,1,0
tzk692,Tariq Zeyad,0.075994326775825,Hi,1,1
steve_0162,Steve Kalfman,0.030996795117303,,0,1
smithwalker7,Smith Walker,0.599711233921073,,0,1
lara2005cbubbling,Lara Walsh,0.00234974010675,someone would like to meet up with me?,1,1
Username unavailable,Hungry James,0.000922942696898,let s talk,1,1
cn7rcm,Cn7 Cristiano,3.75547481107215,Ay carramba,2,0
Deannacambridge,Deanna Cambridge,3.54061316533221,Hey,2,1
akhils0124124,Akhil S,1.97946025856667,Jwtd,3,0
heather43amaya3,Amaya Hughes,0.00440272471695,someone would like to meet me?,1,1
ammo00000,Suleman Khan,0.15921625410793,,0,0
ali_hussain00,Alee Hussain,3.94019388080195,SPVS,2,0
kendallnwhite2018,Kendall Mclaughlin,0.002235933956173,omg,1,1
hunter2008bionict,Hunter Vega,0.00472632335016,anyone wants to talk to me?,1,1
Floo38,Florian Lenz,1.81904167852468,Hi,1,1
blue36morgan1,Morgan Cohen,0.006107446612031,prestigious,1,1
jkehlanisilver2011,Kehlani Wise,0.001458133354231,anyone likes to chat with me?,1,1
white721adalyn,Adalyn Flowers,0.002947650626302,,0,1
johnelijah07080,John Elijah,0.048548433184624,How are you??,2,1
leo_depaula,Leo De Paula,0.108264377870493,Olá...,1,1
whateves5595,Gina V,0.407203907022874,,0,1
ah.ilm,Am Nbm,0.055180417009526,,0,1
amira2006vamber,Amira Elliott,0.001929702562866,,0,1
jordyn2005xcircus,Jordyn Schultz,0.004709045053632,top notch,1,1
2012nbarbarachicken,Barbara Wise,0.001982252465354,lmfao,1,1
doozleskailey263,Kailey Harper,0.003589598412315,lets chat,1,1
london2009tankj,London Flynn,0.000617168912733,,0,1
SarahScothW,Sarah Williams,0.030222287765808,b c y u,2,0
lorelaiangelic910,Lorelai Oliver,0.000398906982607,Hey all everyone!,1,1
ipsychoboy,ichu bee,3.26221020369066,,0,1
dave.williamss,Dave Williams,0.014779401744405,,0,1
sgerrard23,Steve Gerrard,1.46959292448781,why’d,1,0
rylansmilie2015j,Rylan Barber,0.000991506446843,Gday guys!,1,1
emersynpicnic2004b,Emersyn Mason,0.000694939618309,Who wants to meet?,1,1
funny2000namanda,Amanda Sullivan,0.002895110939388,Someone searching some fun?,1,1
esthersawyerr,Esther Sawyerr ,0.774646692607138,,0,1
cadencemadame637,Cadence Cain,0.000824629719611,funny!,1,1
i2001lorelaiultimate,Lorelai Bailey,0.001286661889818,somebody chooses to meet with me?,1,1
kaylanimuahr2001,Kaylani Hansen,0.00407044734116,:D,1,1
kgoldtreasure2014,Treasure Jacobs,0.002746403978931,:/,1,1
emersyn2015jellyy,Emersyn Bowers,0.003812050954611,Wassup everyone!,1,1
sunlight20001,daddy James,4.26383531118433,,0,1
5malani58chip,Malani Wolf,0.00217854830126,,0,1
Raberjames,Raber James,0.008135823800608,,0,1
aarush1080,Aarush Aarush,0.304134172733735,Bzyt,2,0
jub3rton,Balderton Junior,0.12077858540195,dkkb,1,0
angelic968skye,Skye Morgan,0.001774592830075,Hello there guys!,1,1
bdos144,Bdos Tamang,0.820749424171669,,0,1
sriman316,sridhar sri,1.21363629679161,,0,1
rajrai719,Raj Rai,0.60437576237928,Hiii,5,0
poochiepoppy2013e,Poppy Graham,0.000827854546132,excellent,1,1
doozlesalaina249,Alaina Bailey,0.002523569977946,,0,1
hitesh6399,Hit K,3.10378340805294,verify,12,0
PumpkinHead522,PumpkinHead Latte,0.083148391873196,Djrv,4,0
maxxxy07,Maxwell Enem,0.702886543436735,Srww,1,0
Tayron030,Tayron Disnosky,2.80304522764076,I watch the hentaii,1,1
caramelt2009liberty,Liberty Cross,0.002318319349929,Anyone seeking some entertaining?,1,1
zaria2015tinys,Zaria Richards,0.000352843743232,Now i m dang bored currently,1,1
marie956diva,Marie Johnston,0.001400640993207,useful,1,1
nabil394,Nabil Khl,0.020043659494431,Zkem,2,1
gfvjnnngfc,Sami Steel,0.070452875528071,سامي,1,1
journeymiss248,Journey Simmons,0.001852474093989,,0,1
6annabelsweet71,Annabel Hines,0.00161446975889,looking a good man,1,1
Mr_Destroyer19,Jamie White,0.022413743254211,,0,1
Nylen82,Leo Behr,1.92721392356411,All right,1,1
mohamed27270,Mohamed A,0.031696831796456,Ay carramba,2,1
bhakti05,Bhakti Fansekar,0.041513164923699,hvpu,2,0
choraof,f M,1.10903353231373,ay carramba,2,1
841jaylachicky,Jayla Summers,0.00219465251874,,0,1
bubblewhitley2016s,Whitley Salazar,0.001099315567149,lmfao,1,1
klaus1893,Klaus Nik,4.10440617353828,Mftv,2,0
triffmuc,Triff Muc,0.005764130105575,Hrsf,1,0
triffmuc,Triff Muc,0.008767462977105,Yvay,1,0
felicityben,Felicity Benson ,0.024248509586409,,0,1
icuddlesjustice2002,Justice Franklin,0.00480709116768,Who wants to talk?,1,1
8wrenbling95,Wren Walton,0.001288109018847,Who wishes to chat?,1,1
zoro002,Lofi Sanji,1.05699756212808,n p j v,1,0
romio.no,romio tyro,0.010304635776966,nj pm,1,0
evelynnbells547,Evelynn Rodgers,0.00073567421348,,0,1
4diorspring34,Dior Day,0.000799857651194,lets talk,1,1
3magnoliafudgy84,Magnolia Bailey,0.001256946408086,Now i m really annoyed now,1,1
ryanseth1618,Seth Pittman,1.77455869059044,,0,1
sandra224fairy,Sandra Munoz,0.001459661368971,,0,1
everleeheather620,Everlee Ward,0.001496851496674,let s talk,1,1
2014cheyenneusecret,Cheyenne Daniels,0.001390445649072,,0,1
sadiepink680,Sadie Hill,0.001453012926159,I m darn annoyed today,1,1
madilynftan2013,Madilyn Morton,0.0028015649843,top notch,1,1
joyce963346,Joyce Bless,0.68752158936803,,0,1
fmfmgs,الصقر الجارح,0.084922682286965,Hi,2,1
hanitabray,Hanita Brayant,0.301615890327979,Hi,1,1
2015zoecaramelb,Zoe Hogan,0.001117736843449,lmfao,1,1
keshaor,Keshaor Chapman,0.021054192000517,Hello,2,1
h2011emilyshiny,Emily Jacobs,0.002901524225319,Now i am darn tired currently,1,1
rogerwilison,Roger Wilson,0.892113524062766,,0,1
aya41pickle2,Aya Sparks,0.003762581227002,anyone would like to meet with me?,1,1
178leylafeldspar,Leyla Sims,0.003639721390274,browsing a good man,1,1
beauty142514,Beauty Beauty,1.43262677535691,,0,1
LewisBoop,Lewis boop,0.015930430105439,eexr,3,0
TJbrat13411,Tara J,0.298474876795102,Bzax,1,0
daniel111136624579,Daniel 1,0.435450283482119,Aruw,2,0
prettyboiiflack,Michael Guiseppe,1.82338895572832,Anyone here?,1,1
lautarofelix543,Lautaro Felix,0.121412492151614,Phvh,1,0
noor2018cupidm,Noor Douglas,0.001863002123104,,0,1
fot9,Juan Torres,0.002524744622685,B,1,1
jewel814ecru,Jewel Cannon,0.000428907305554,anyone needs to meet with me?,1,1
korin2002princess,Kori Mclaughlin,0.004505761304387,Howdy boys!,1,1
stellajohnson55,Stella Johnson,0.913702537972066,Hey,2,1
alisatlx,Alisa Tomlinsen,0.05243710157496,Alisa 18 germany,2,1
2003gticklekaren,Karen Lawson,0.001760808601975,seeking a good man,1,1
2007purplesadiep,Sadie Harris,0.00313359266078,let s chat,1,1
lizzylve2019,Love Lizzy,1.84585849122869,,0,1
mohammmadalhariri,Mohammad Alhariri,0.480412417857183,,0,1
doris123670,Doris Davis,0.007931088606517,Hi,1,1
783154336,sassi ilyass,0.004911865340891,,0,1
reasuwarno,Re Re,1.09236203291074,,0,1
DivineLilAngel,🍒Euphoria 🍒,0.018488581307508,m j d m,2,0
dakota648queen,Dakota Patrick,0.002416247637184,Who wants to speak?,1,1
aniyahv2014poopie,Aniyah Webster,0.000583031125091,looking true man,1,1
Dodanick54,Jordan Marques,1.93988410759303,Ay carramba,2,1
66bone3avianna,Avianna Thornton,0.000471335420454,Anybody searching some entertaining?,1,1
foxyswof,Kauã Silvaa,0.873060442096105,Ay caramba,2,0
leojr49,Leandro jr,1.97096643900982,hey,2,0
81violet8amina,Amina Aguilar,0.001721881007155,very nice,1,1
2016snowyycolette,Colette Gordon,0.002806009087298,:),1,1
LeozinhoRodriguez,Leozin Rodrigues,0.111450130227539,Oi como é pra envia a foto pro adm?,1,1
lovely.little.bee,Bee 🐝,0.000983645587608,V h w s  are the letters,2,0
mara3cerulean12,Mara Moss,0.001160402670503,Someone searching a good time?,1,1
addilynfunny2017h,Addilyn Allen,0.006831979127946,helpful,1,1
Gabriplein,Gabriel Plein,0.806211043720444,,0,1
hasan587664,Hasan Hasan,0.005917264402465,Hello everyone,1,1
brynngprinky2008,Brynn Pitts,0.00086279803956,,0,1
angelina199566,Peters Angelina,0.585095000909986,24,1,1
678cherrygracelyn,Gracelyn Douglas,0.002410666757712,beneficial,1,1
claret72kinsley4,Kinsley Bryan,0.003512552998684,,0,1
r2008jayladoodsie,Jayla Armstrong,0.006226019646834,someone hopes to chat with me?,1,1
kayleighpretty682,Kayleigh Holland,0.002105652769959,,0,1
nightfury0076,Night Fury,0.031752308237332,,0,1
flory_demian,Flory Demian,3.41638796562398,,0,0
nightfury0076,Night Fury,0.042963011982264,,0,0
nightfury0076,Night Fury,0.04747270203299,Jwkd,1,0
lookingmature,Dan Told,0.026298829526813,Hey,1,1
n1ali,M Ali,0.036459251404912,Jprd,1,1
misshattie2013s,Hattie Ballard,0.000903224677399,pleasing,1,1
nora11748,Nora Walter,0.00140643707856,Hi,2,0
simmerz91,Matt Simms ,0.38349809538711,b f n r,1,0
laceyqueenie2002i,Lacey Kim,0.004627770919491,lol,1,1
mmezia,Moha Mmezia,0.037337869932806,Cc,1,1
jtoricircus2006,Tori Tyler,0.002729607555601,,0,1
bionic2016kalliex,Kallie Nunez,0.007112548003594,,0,1
eatonverna,Eaton Verna,0.019676297999643,,0,1
hardcoredude2,Kaus Hardcore,1.01132441388236,Hello guys,2,0
casualtalkz,Vipin 😎 Rozario,0.002575607655777,,0,0
akhils0124124,Akhil S,2.91433583794369,Thanks,2,0
akhils0124124,Akhil S,0.01025904957343,mhfC,1,0
zach_booker_filmz,Zach Booker,0.379927640377923,zach_booker_filmz,2,0
pdazzlinariella2004,Ariella Wong,0.005719017626511,lets chat,1,1
avalon_xxooo,Avalon Nadfalusi,0.000322623503981,Hey,1,1
kadrianacitron1999,Adriana Erickson,0.002873647477892,browsing true man,1,1
jllats6,Liam Latimer,0.079041725915891,Ndmd,1,0
2018rgirllia,Lia Hamilton,0.002752866827779,Any one looking some fun?,1,1
a2016esmeseven,Esme Porter,0.003239949787105,Who wants to speak?,1,1
tcottonelise2005,Elise Freeman,0.001289163113192,Hello there guys!,1,1
leoshine79,Shine Leo,2.61637702092528,bawm,2,0
twilightmaleah2002p,Maleah Santiago,0.004852061911866,:*,1,1
mhedosalhi,Mhedo Salhi,4.82020878059169,,0,1
2011giaprinkyg,Gia Robinson,0.001307294550869,,0,1
akhils0124124,Akhil S,2.9929584056884,crhd,1,0
docasbatth,Jessica Lina,0.198420162653482,Hello,2,1
marleigh2009tpinkest,Marleigh Douglas,0.002280193001584,Listen boys!,1,1
bellouni,Bello Bagi,0.0176301730231,Hey,1,1
iarmani2013star,Armani Bryant,0.003533370690765,wanting a real man,1,1
chickystella662,Stella Clark,0.002951838501074,Who wants to discuss?,1,1
wbarbara2017carot,Barbara Henderson,0.004168569544951,So i m darn bored right now,1,1
callofdutymobile,Ethan 😴,0.001062963795331,Fxnb,1,0
cheech1009,Frank Zavorski,1.96837869753992,Okay,1,1
caraorange185,Cara Page,0.00372264051327,,0,1
765annabelpinky,Annabel Ruiz,0.002442199847213,I am damn bored currently,1,1
iloveassholecum1,richard Stephens,0.735434812351509,,0,1
qhayley2007pickle,Hayley Cook,0.001829663595116,Who wants to talk?,1,1
2010mwafflejune,June Meyer,0.000761684115838,ideal,1,1
kyleigh862wabbit,Kyleigh Gray,0.002484428443842,,0,1
JoAoGomes42,Joao Gomes,2.8181717612346,,0,1
tinker2016weden,Eden Patrick,0.002477139753324,Who wishes to chat?,1,1
luke.silva34,Lucas Silva,1.68251642808594,Ay carramba,1,0
Dai4lyf,Daisuke Ziakomi,0.02132097920058,kWxa,2,0
georgebellins,George Bell,1.09732613215016,Cruu,2,0
Encenice,Patience Nice,1.18592676931509,,0,1
reeha13,overweight stick bug ,0.03255675661895,Hahaha you cunts are stale,1,1
kittlekitten,Kitten 💘,0.170932984716362,szvt,1,0
TAIT.71,Supa Tai,1.07215960374861,47 male Melbourne Australia,2,1
branded1992,Colin Rothwell,4.51685488789722,Jfdk,1,0
TalyaWes,..... ....,0.185911449715495,,0,1
felixbear1,Felix Bär,0.006849848338299,,0,1
anoirbelahouel,Nino Golden,0.368975195650149,Hi,2,1
3purple97helena,Helena Love,0.003179521546872,someone needs to talk to me?,1,1
turbofsnow,Tickler 😝,0.011012927393119,,0,1
carelassco,K O,0.020493720394594,Not interested,1,1
enlargedSPICY,Ya Boy,0.050378208519132,Heyy,1,1
biancacardoso2001,Bianca Cardoso,0.00890655135115,,0,1
fideltm1,Fidel Tm,0.025228702000998,,0,1
lifeproblemstwo,John Miller,0.010572750151709,6 Fja,2,1
HaUdurin...,Bobby .........,1.85214995120962,,0,0
MalikUmzii333,Malik Umzii,2.95001526872317,hy,2,1
mrchuckpt,Mr Chuck,0.010240487472879,Rcwm,2,0
Weightlez,Arben Dernjani,0.009102658370027,,0,1
moodyman80,R S,0.143646707355424,,0,1
59sabrinakupkakes2,Sabrina Rogers,0.000942138615582,:),1,1
90fuchsialennon3,Lennon Weber,0.000614856202845,very nice,1,1
2016kupkakesprhea,Rhea Chandler,0.004490913972259,,0,1
8cream53daniela,Daniela Dixon,0.003727908104106,,0,1
tashavera,Tasha Veronica,0.409092771038413,,0,1
575journeydoodles,Journey Roberson,0.004863532146922,brilliant,1,1
preto094,Carlos Marque,0.092646656430982,Boa noite,1,1
smithanabel071,Smith Anabel,0.114521364677283,,0,1
kenbba,Chocho Bista,0.001472560429463,,0,1
livelifelove_all,B long,0.108030402784546,hello,1,0
m1999camelathena,Athena Moss,0.001615621439285,omg,1,1
lizzyjay89,Jay Elizabethn,1.69822763626774,,0,1
2011cmagentaamber,Amber Simon,0.00272522152298,,0,1
p1999itzelkute,Itzel Cortez,0.000909828604371,So i m darn tired these days,1,1
Unforgattble55,A .,2.3465166568287,,0,1
cherylewis95,Chery Lewis,0.214044031934054,,0,1
RichardR11111,Richard Russel,0.012698950091446,,0,1
6doodsie89india,India James,0.000749751856482,lets talk,1,1
embersugary2007v,Ember Scott,0.005197870620975,:D,1,1
kimberlynaya,Kimberly Naya,0.967060451046736,X a b s,1,0
kelvick,Kelvick Arier,0.486700544950587,,0,1
DeltaFoxtrod,User Kiki,0.052884282856076,Hi,2,0
u2006sariyahdoc,Sariyah Goodwin,0.002120939322092,excellent,1,1
clare1twin93,Clare Abbott,0.00105082474649,searching a real man,3,1
alysonp2006wow,Alyson Nash,0.00574356480881,lets talk,1,1
allisonpar353,Allison Parker,0.071419884620441,Hello,2,1
